# Real chromatograms of (almost?) same signal with eight different background levels + computed white noise at the last column.
# Redistributed with permission by courtesy of Laurent Duval.
# Original files (chromatograms.mat and noise.mat in MATLAB format) is available at the link below (registration required).
# https://jp.mathworks.com/matlabcentral/fileexchange/49974-beads-baseline-estimation-and-denoising-with-sparsity
-2.434396743774414062e-01,-2.658414840698242188e-01,-2.840781211853027344e-01,-8.690118789672851562e-02,1.547336578369142793e-03,-2.577352523803710938e-01,-1.003789901733398438e-01,-1.263618469238281250e-01,-4.365525485389392668e-01
-2.487998008728027344e-01,-2.699644565582275391e-01,-2.848556041717529297e-01,-8.137261867523194747e-02,-6.606578826904264349e-04,-2.608126401901245117e-01,-1.009975671768188477e-01,-1.226563453674316406e-01,2.256790250194342651e+00
-2.526719570159912109e-01,-2.750833034515380859e-01,-2.876572608947753906e-01,-7.353639602661132812e-02,-1.907348632812500000e-03,-2.633903026580810547e-01,-1.009132862091064453e-01,-1.183073520660400391e-01,-6.728419310102355055e+00
-2.547286748886108398e-01,-2.746256589889526367e-01,-2.899820804595947266e-01,-6.767833232879638672e-02,6.508827209472564093e-05,-2.621628046035766602e-01,-1.050343513488769531e-01,-1.162506341934204102e-01,2.364850967814916771e+00
-2.577390670776367188e-01,-2.727451324462890625e-01,-2.911062240600585938e-01,-6.771087646484375000e-02,2.389907836914062500e-03,-2.572393417358398438e-01,-1.080064773559570312e-01,-1.125278472900390625e-01,-2.964917045260630601e+00
-2.616763114929199219e-01,-2.726972103118896484e-01,-2.922475337982177734e-01,-6.723403930664062500e-02,2.411007881164553383e-03,-2.532809972763061523e-01,-1.045882701873779436e-01,-1.124799251556396484e-01,-9.629387951302202930e-01
-2.674615383148193359e-01,-2.754988670349121094e-01,-2.954130172729492188e-01,-6.687021255493164062e-02,1.725435256958009981e-03,-2.507474422454833984e-01,-9.570646286010743575e-02,-1.169629096984863142e-01,6.127716556187924546e+00
-2.716248035430908203e-01,-2.774330377578735352e-01,-3.008439540863037109e-01,-6.250596046447755294e-02,-2.039432525634759553e-03,-2.501671314239501953e-01,-9.077143669128417969e-02,-1.222885847091674805e-01,-1.777852062201551453e+00
-2.689228057861328125e-01,-2.793173789978027344e-01,-3.040995597839355469e-01,-5.768394470214845832e-02,-4.291534423828125000e-03,-2.526144981384277344e-01,-9.227466583251951737e-02,-1.244544982910156250e-01,3.078224948432510821e+00
-2.660751342773437500e-01,-2.829501628875732422e-01,-3.024603128433227539e-01,-5.237174034118652344e-02,-1.867175102233888020e-03,-2.554391622543334961e-01,-9.393692016601562500e-02,-1.249313354492187500e-01,-1.963400834850057119e+00
-2.686488628387451172e-01,-2.850222587585449219e-01,-3.019011020660400391e-01,-4.533410072326662238e-02,4.768371582031250000e-04,-2.510404586791992188e-01,-9.482741355895996094e-02,-1.237881183624267717e-01,1.225655488383289082e+00
-2.705715894699096680e-01,-2.824255228042602539e-01,-3.050378561019897461e-01,-3.801298141479492188e-02,6.817579269409173182e-04,-2.489089965820312500e-01,-9.441375732421875000e-02,-1.205728054046630859e-01,2.540490458433122267e+00
-2.670249938964843750e-01,-2.798995971679687500e-01,-3.066101074218750000e-01,-3.623580932617187500e-02,-1.918792724609368712e-03,-2.503547668457031250e-01,-9.249496459960937500e-02,-1.201705932617187500e-01,-8.903912221825203588e+00
-2.670288085937500000e-01,-2.808053493499755859e-01,-3.073474168777465820e-01,-3.486084938049317100e-02,-5.193471908569326397e-03,-2.536773681640625000e-01,-8.990967273712158203e-02,-1.240867376327514371e-01,-4.029759641008136661e+00
-2.688250541687011719e-01,-2.857689857482910156e-01,-3.066062927246093750e-01,-3.295731544494628906e-02,-7.518291473388670140e-03,-2.527792453765869141e-01,-9.006667137145996094e-02,-1.286349296569824219e-01,3.140746029787051974e+00
-2.703666687011718750e-01,-2.940207719802856445e-01,-3.050225973129272461e-01,-3.242492675781250000e-02,-8.276700973510749126e-03,-2.508336305618286133e-01,-9.185910224914549393e-02,-1.277923583984375000e-01,-2.481902187586524366e-01
-2.691659927368164062e-01,-2.957539558410644531e-01,-3.055377006530761719e-01,-3.301668167114257812e-02,-6.790637969970703125e-03,-2.461457252502441406e-01,-9.214448928833007812e-02,-1.281542778015136719e-01,-9.867060986872349559e+00
-2.701712846755981445e-01,-2.930672168731689453e-01,-3.046051263809204102e-01,-3.185427188873291016e-02,-9.435176849365223967e-03,-2.392861843109131137e-01,-9.021604061126708984e-02,-1.297935247421264648e-01,2.875429014324832888e+00
-2.725765705108642578e-01,-2.933831214904785156e-01,-3.033144474029541016e-01,-2.960991859436036891e-02,-1.408481597900388370e-02,-2.344756126403808594e-01,-9.246039390563963456e-02,-1.317353248596191406e-01,7.371706303768835511e+00
-2.717627286911010742e-01,-2.942774295806884766e-01,-3.004418611526489258e-01,-2.820229530334472309e-02,-1.621246337890625000e-02,-2.340925931930541992e-01,-9.741258621215820312e-02,-1.335833072662353516e-01,-5.800541677262041951e+00
-2.708435058593750000e-01,-2.970790863037109375e-01,-3.016042709350585938e-01,-3.052711486816405556e-02,-1.813888549804685765e-02,-2.348566055297851562e-01,-1.003789901733398438e-01,-1.354312896728515625e-01,2.028529892854230354e+00
-2.722241878509521484e-01,-2.998558282852172852e-01,-3.055280447006225586e-01,-3.378069400787353516e-02,-2.233660221099853516e-02,-2.397245168685913086e-01,-1.029469966888427734e-01,-1.368273496627807617e-01,-8.855306294434740488e-01
-2.748420238494873047e-01,-3.003327846527099609e-01,-3.116331100463867188e-01,-3.510212898254394531e-02,-2.365803718566894878e-02,-2.478115558624267301e-01,-1.032898426055908203e-01,-1.402647495269775391e-01,-3.944059626313125566e-01
-2.743499279022216797e-01,-2.985000610351562500e-01,-3.120200634002685547e-01,-3.472483158111571572e-02,-2.162623405456544010e-02,-2.539013624191284180e-01,-1.029968261718750000e-01,-1.424900293350219727e-01,2.149306383741425464e+00
-2.717761993408203125e-01,-3.019833564758300781e-01,-3.107733726501464844e-01,-3.541040420532226562e-02,-2.110528945922851216e-02,-2.553567886352539062e-01,-1.037225723266601562e-01,-1.443781852722167969e-01,7.913684056323976534e+00
-2.661728858947753906e-01,-3.063189983367919922e-01,-3.102773427963256836e-01,-3.657281398773192665e-02,-2.260088920593260678e-02,-2.573484182357788086e-01,-1.057142019271850586e-01,-1.478654146194457730e-01,-4.075817799286573617e+00
-2.619349956512451172e-01,-3.059341907501220703e-01,-3.133471012115478516e-01,-3.576278686523437500e-02,-2.479553222656250000e-02,-2.602016925811767578e-01,-1.074185371398925781e-01,-1.482312679290771484e-01,-4.013626430477222229e+00
-2.561937570571899414e-01,-3.037452697753906250e-01,-3.150571584701538086e-01,-3.651344776153563759e-02,-2.479553222656250000e-02,-2.667644023895263672e-01,-1.112446784973144392e-01,-1.455675363540649414e-01,-7.968151128205043676e+00
-2.531776428222656250e-01,-3.075771331787109375e-01,-3.185386657714843750e-01,-4.007148742675781250e-02,-2.528953552246093750e-02,-2.722969055175781250e-01,-1.144466400146484375e-01,-1.440105438232421875e-01,3.008186907648742747e-01
-2.503874301910400391e-01,-3.108499050140380859e-01,-3.208634853363037109e-01,-4.105591773986817100e-02,-2.877676486968993447e-02,-2.762552499771118164e-01,-1.160379648208618025e-01,-1.456018686294555664e-01,8.109066166891532035e+00
-2.489626407623291016e-01,-3.122746944427490234e-01,-3.218114376068115234e-01,-3.963112831115723350e-02,-3.358721733093258943e-02,-2.792656421661376953e-01,-1.217484474182128629e-01,-1.513659954071044644e-01,-5.048174736209412039e+00
-2.517584562301635742e-01,-3.150227069854736328e-01,-3.253464698791503906e-01,-3.782522678375244141e-02,-3.306841850280761719e-02,-2.824426889419555664e-01,-1.292113065719604492e-01,-1.541734933853149414e-01,6.643000904135067053e+00
-2.523598670959472656e-01,-3.189158439636230469e-01,-3.279509544372558594e-01,-4.041814804077147744e-02,-3.158426284790039756e-02,-2.848095893859863281e-01,-1.302895545959472656e-01,-1.512455940246582309e-01,1.702739970093336774e+00
-2.502437829971313477e-01,-3.227230310440063477e-01,-3.268231153488159180e-01,-3.957748413085937500e-02,-3.166270256042480469e-02,-2.872474193572998047e-01,-1.276009082794189453e-01,-1.440030336380004883e-01,-6.231551813421285502e+00
-2.520341873168945312e-01,-3.218650817871093750e-01,-3.234679698944091797e-01,-3.771042823791504600e-02,-3.276968002319336631e-02,-2.903535366058349609e-01,-1.268386840820312500e-01,-1.381909847259521762e-01,9.927624735658969746e-01
-2.595812082290648859e-01,-3.224146366119384766e-01,-3.248351812362670898e-01,-3.829240798950193231e-02,-2.894163131713869616e-02,-2.948307991027832031e-01,-1.277923583984375000e-01,-1.343590021133423129e-01,2.165120694458659401e+00
-2.637042999267578125e-01,-3.254613876342773438e-01,-3.292894363403319757e-01,-4.148483276367187500e-02,-2.478218078613282985e-02,-2.994804382324218195e-01,-1.290044784545898160e-01,-1.313486099243164340e-01,-4.113738880942026555e+00
-2.660521268844604492e-01,-3.280409574508666992e-01,-3.337169885635375977e-01,-4.241549968719482422e-02,-2.615702152252197960e-02,-3.009072542190551758e-01,-1.311072111129760742e-01,-1.301765441894531250e-01,-1.213612413589934036e+01
-2.690968513488769531e-01,-3.287265300750732422e-01,-3.342628479003906250e-01,-4.310107231140136719e-02,-3.078365325927734028e-02,-2.974660396575927734e-01,-1.311302185058593750e-01,-1.274209022521972656e-01,-3.300220561871164193e+00
-2.769426107406616211e-01,-3.294944763183593750e-01,-3.355286121368408203e-01,-4.648292064666746659e-02,-3.337860107421875000e-02,-2.973816394805908203e-01,-1.298644542694091797e-01,-1.243071556091308733e-01,1.393902593807090640e-01
-2.831435203552246094e-01,-3.279376029968261719e-01,-3.403639793395996094e-01,-4.898786544799805381e-02,-3.229856491088867881e-02,-3.003096580505371094e-01,-1.290965080261230469e-01,-1.229262351989745955e-01,4.050763152347938600e+00
-2.846717834472656250e-01,-3.292626142501830500e-01,-3.438512086868285578e-01,-4.620158672332766447e-02,-3.276002407073973915e-02,-3.034617900848388672e-01,-1.279340982437133789e-01,-1.268903017044067105e-01,2.189528528232348670e+00
-2.848057746887207031e-01,-3.349406719207763672e-01,-3.446862697601318359e-01,-4.319119453430175087e-02,-3.480911254882812500e-02,-3.053097724914550781e-01,-1.267046928405761719e-01,-1.296327114105224609e-01,-3.187910731568664335e+00
-2.873317003250122070e-01,-3.361701965332031250e-01,-3.453047275543212891e-01,-4.025542736053466797e-02,-3.433227539062500000e-02,-3.068820238113403320e-01,-1.251324415206909180e-01,-1.264883279800415039e-01,1.727260299910357011e+00
-2.889785766601562500e-01,-3.323173522949218750e-01,-3.471527099609375000e-01,-4.103088378906248612e-02,-3.480148315429688194e-02,-3.080673217773437500e-01,-1.230163574218750000e-01,-1.259002685546875000e-01,-5.734000510401890960e-01
-2.922129631042479914e-01,-3.280639648437500000e-01,-3.485679626464843750e-01,-4.408538341522216103e-02,-3.203630447387698088e-02,-3.138870000839232843e-01,-1.218539476394653459e-01,-1.291787624359130582e-01,5.433779806909770471e+00
-2.977645397186278742e-01,-3.293910026550292969e-01,-3.489930629730224609e-01,-4.434585571289062500e-02,-2.653646469116216836e-02,-3.183720111846923273e-01,-1.193645000457763949e-01,-1.324572563171386441e-01,-1.806414763900302756e+00
-3.013552427291870117e-01,-3.334603309631347656e-01,-3.501554727554321289e-01,-4.371201992034912109e-02,-2.367901802062988281e-02,-3.167827129364013672e-01,-1.169879436492919922e-01,-1.320838928222656250e-01,6.857378207150569338e+00
-3.053193092346191406e-01,-3.360590934753417969e-01,-3.513178825378417969e-01,-4.375791549682617188e-02,-2.732324600219725869e-02,-3.173513412475585938e-01,-1.155056953430175781e-01,-1.329264640808105469e-01,-2.695493585686985938e+00
-3.096625804901123047e-01,-3.333954811096191406e-01,-3.513313531875610352e-01,-4.300165176391603644e-02,-2.851259708404541363e-02,-3.222556114196777344e-01,-1.151993274688720842e-01,-1.367659568786620816e-01,-1.048493128137094565e+01
-3.093314170837402344e-01,-3.303122520446777344e-01,-3.509521484375000000e-01,-3.944158554077149825e-02,-2.626061439514162585e-02,-3.252029418945312500e-01,-1.116144657135010043e-01,-1.411092281341552457e-01,1.251039343983495922e+00
-3.070831298828125000e-01,-3.300861120223998468e-01,-3.509521484375000000e-01,-3.715503215789796310e-02,-2.229654788970950388e-02,-3.221123218536377508e-01,-1.086423397064209262e-01,-1.454353332519531250e-01,-2.587034298883311934e+00
-3.097486495971679688e-01,-3.335733413696289062e-01,-3.519229888916015625e-01,-3.816413879394531250e-02,-1.953315734863281250e-02,-3.161087036132812500e-01,-1.072883605957031250e-01,-1.456823348999023438e-01,-2.904484084155849022e+00
-3.141723871231079102e-01,-3.342628479003906250e-01,-3.519058227539062500e-01,-4.051005840301513672e-02,-1.811981201171875000e-02,-3.142356872558593750e-01,-1.072883605957031250e-01,-1.454353332519531250e-01,4.310377927817873100e+00
-3.123438358306884766e-01,-3.311281204223632812e-01,-3.505768775939941406e-01,-3.949141502380372482e-02,-1.944875717163084897e-02,-3.178472518920898438e-01,-1.040520668029785295e-01,-1.447708606719970703e-01,5.225728903527590674e+00
-3.064513206481934149e-01,-3.276675939559936523e-01,-3.491252660751342773e-01,-3.346502780914312192e-02,-2.304315567016598440e-02,-3.225773572921752930e-01,-1.043468713760375838e-01,-1.453548669815063477e-01,1.380619830031793116e+00
-3.030118942260742188e-01,-3.283205032348632812e-01,-3.470091819763183594e-01,-2.727174758911135935e-02,-2.453899383544923957e-02,-3.237724304199218750e-01,-1.064991950988768976e-01,-1.455636024475097656e-01,4.038375842648656011e-01
-3.023147583007812500e-01,-3.311221599578857422e-01,-3.458467721939086914e-01,-2.493536472320556641e-02,-2.140033245086669922e-02,-3.237724304199218750e-01,-1.119742393493652344e-01,-1.483536958694458008e-01,6.430297177741164383e+00
-3.023836612701416016e-01,-3.309249877929687500e-01,-3.467984199523925781e-01,-2.534127235412597309e-02,-1.695942878723145572e-02,-3.264322280883789062e-01,-1.164860725402832031e-01,-1.523866653442382812e-01,6.891376349066761442e+00
-3.025139570236206055e-01,-3.322347402572631836e-01,-3.480911254882812500e-01,-2.574920654296875000e-02,-1.601326465606688759e-02,-3.308042287826538086e-01,-1.195653676986694197e-01,-1.557265520095825195e-01,2.060546103377794147e-01
-3.037643432617187500e-01,-3.347587585449218750e-01,-3.466510772705078125e-01,-2.817153930664059031e-02,-1.669883728027343056e-02,-3.347778320312499445e-01,-1.220798492431640486e-01,-1.564216613769530972e-01,-3.562216288086377664e-02
-3.060488700866698664e-01,-3.359116315841674805e-01,-3.464423418045043945e-01,-3.234434127807612330e-02,-1.760268211364743665e-02,-3.392091989517211359e-01,-1.230239868164062500e-01,-1.587464809417724332e-01,-3.662444423312173569e+00
-3.098444938659667969e-01,-3.352663516998291016e-01,-3.461837768554687500e-01,-3.747081756591796875e-02,-1.945066452026367188e-02,-3.395578861236572266e-01,-1.221201419830322266e-01,-1.597404479980468750e-01,2.001126229446699600e+00
-3.093084096908569336e-01,-3.363291025161743164e-01,-3.455480337142944336e-01,-4.021322727203368447e-02,-2.257013320922850175e-02,-3.368060588836669922e-01,-1.204808950424194336e-01,-1.562438011169433871e-01,2.302245740126589002e+00
-3.064570426940917969e-01,-3.383359909057617188e-01,-3.460745811462402344e-01,-4.306459426879880731e-02,-2.479553222656250000e-02,-3.384852409362792414e-01,-1.185832023620605608e-01,-1.543860435485839844e-01,1.547273779331598931e+00
-3.042221069335937500e-01,-3.407603502273559570e-01,-3.476142883300781250e-01,-4.512131214141842928e-02,-2.201318740844730379e-02,-3.446745872497558039e-01,-1.179778575897216658e-01,-1.582312583923339566e-01,5.924443098448135103e+00
-3.067171573638915461e-01,-3.453409671783446711e-01,-3.479225635528564453e-01,-4.768371582031250000e-02,-1.767182350158694876e-02,-3.480622768402099054e-01,-1.199944019317626814e-01,-1.603858470916748047e-01,2.216579086411600397e+00
-3.123283386230468750e-01,-3.490849733352661133e-01,-3.515495061874389648e-01,-4.772388935089111328e-02,-1.828050613403319619e-02,-3.505958318710327148e-01,-1.215934753417968750e-01,-1.566785573959350586e-01,1.067961209111037757e+00
-3.108768463134765625e-01,-3.504753112792968750e-01,-3.538131713867187500e-01,-4.840946197509764931e-02,-2.342796325683591321e-02,-3.543319702148437500e-01,-1.208677291870117188e-01,-1.516132354736328125e-01,4.559647428951440484e-01
-3.076175451278686523e-01,-3.495408296585083008e-01,-3.528978824615478516e-01,-4.957187175750731728e-02,-3.040242195129390368e-02,-3.571318387985229492e-01,-1.210974454879760742e-01,-1.497460603713989258e-01,-3.489223341228879338e+00
-3.053653240203857422e-01,-3.498089313507080078e-01,-3.511416912078857422e-01,-5.073428153991698525e-02,-3.375768661499021356e-02,-3.564846515655517578e-01,-1.211166381835937500e-01,-1.485836505889892578e-01,2.548437488185335997e+00
-3.078011274337768000e-01,-3.511933088302611750e-01,-3.528594970703125000e-01,-5.317008495330807077e-02,-3.528594970703125000e-02,-3.561973571777343750e-01,-1.185698509216309149e-01,-1.486946344375610352e-01,5.415667700848020516e+00
-3.108115196228027344e-01,-3.543338775634765625e-01,-3.509521484375000000e-01,-5.592012405395507812e-02,-3.142738342285156944e-02,-3.575415611267089844e-01,-1.156110763549804688e-01,-1.502037048339843750e-01,1.767138568731256409e+00
-3.116505146026611328e-01,-3.559963703155517578e-01,-3.521068096160888672e-01,-5.477321147918702560e-02,-2.480733394622805857e-02,-3.595352172851562500e-01,-1.152566671371459961e-01,-1.493879556655883789e-01,-4.022806399480002071e+00
-3.069415092468261719e-01,-3.522410392761230469e-01,-3.551208972930907648e-01,-5.142760276794434288e-02,-1.654767990112306075e-02,-3.585815429687500000e-01,-1.197569370269775252e-01,-1.465826034545898715e-01,-2.721626420653612044e+00
-3.055703639984130859e-01,-3.504753112792968750e-01,-3.606534004211425226e-01,-5.158066749572751825e-02,-1.780748367309566149e-02,-3.588610887527465820e-01,-1.204425096511840682e-01,-1.426893472671509067e-01,-4.340967518119374091e+00
-3.032455444335937500e-01,-3.500099182128906250e-01,-3.648147583007812500e-01,-5.434799194335937500e-02,-2.439880371093750347e-02,-3.610000610351562500e-01,-1.201629638671875000e-01,-1.396903991699218750e-01,-1.544227716712091913e+00
-2.986094951629638672e-01,-3.523461818695068359e-01,-3.666877746582031250e-01,-5.182802677154542403e-02,-3.117811679840087197e-02,-3.642671108245849609e-01,-1.208599805831909180e-01,-1.380625963211059570e-01,2.028049034850909038e+00
-2.955911159515380859e-01,-3.533363342285156250e-01,-3.653051853179931641e-01,-4.515814781188968313e-02,-3.242492675781250000e-02,-3.647804260253906250e-01,-1.215934753417968750e-01,-1.360423564910888949e-01,-2.158403562940888198e-01
-2.962766885757446289e-01,-3.519002199172973633e-01,-3.665325641632080078e-01,-3.814136981964113410e-02,-3.704369068145747790e-02,-3.630282878875732422e-01,-1.222311258316039900e-01,-1.355825662612915039e-01,-6.629845396141099911e+00
-2.987623214721679688e-01,-3.471970558166504461e-01,-3.684878349304199219e-01,-3.465414047241214407e-02,-4.248619079589839587e-02,-3.598570823669434149e-01,-1.238703727722167830e-01,-1.375913619995116910e-01,-2.833760693256024421e+00
-2.985000610351562500e-01,-3.443778753280639648e-01,-3.712836503982543945e-01,-2.895522117614746094e-02,-4.557347297668457031e-02,-3.586829900741577148e-01,-1.233993768692016602e-01,-1.409713029861450195e-01,1.060418587600408413e+00
-2.969260215759277344e-01,-3.469476699829101562e-01,-3.731968402862548828e-01,-2.102708816528322047e-02,-4.324865341186524131e-02,-3.593685626983642578e-01,-1.219267845153808594e-01,-1.450788974761962613e-01,-7.370664834675255683e+00
-2.911370992660523016e-01,-3.515131473541259766e-01,-3.738403320312500000e-01,-1.652097702026369616e-02,-4.144275188446045616e-02,-3.609657287597656250e-01,-1.226313114166259627e-01,-1.493762731552123746e-01,-5.498838910732169794e+00
-2.863035202026367188e-01,-3.528594970703125000e-01,-3.748188018798828125e-01,-1.259899139404299477e-02,-3.955268859863282638e-02,-3.592596054077148438e-01,-1.247053146362304549e-01,-1.509065628051757812e-01,1.507540608976959684e-01
-2.846717834472656250e-01,-3.523826599121093750e-01,-3.757476806640625000e-01,-9.111762046813999538e-03,-3.814697265625000000e-02,-3.571856021881103516e-01,-1.263445615768432617e-01,-1.478713750839233676e-01,3.077036509743071413e+00
-2.870559692382812500e-01,-3.535277843475341797e-01,-3.746025562286376953e-01,-7.629394531250000000e-03,-3.976893424987792969e-02,-3.556265830993652344e-01,-1.244544982910156250e-01,-1.452438831329345703e-01,-5.377105880067332144e+00
-2.857787609100341797e-01,-3.534129858016967773e-01,-3.734401464462280273e-01,-7.706046104431155813e-03,-3.973078727722168663e-02,-3.597054481506347656e-01,-1.253315210342407227e-01,-1.470360755920410156e-01,2.887932734351538855e+00
-2.805414199829102118e-01,-3.508200645446777344e-01,-3.758797645568847656e-01,-4.240036010742212653e-03,-3.523445129394534026e-02,-3.619194030761718750e-01,-1.283206939697265347e-01,-1.501231193542480191e-01,8.284488088425250751e+00
-2.757478952407836914e-01,-3.504753112792968750e-01,-3.785414695739745539e-01,-4.080533981323515406e-04,-3.140246868133547697e-02,-3.608969449996948242e-01,-1.307893991470336914e-01,-1.544280052185058316e-01,-1.770238900906866641e+00
-2.766382694244384766e-01,-3.541767597198485773e-01,-3.830456733703613281e-01,4.768371582031250000e-04,-2.989530563354494616e-02,-3.564560413360596258e-01,-1.300311088562011996e-01,-1.549720764160156250e-01,-5.878179858342159392e+00
-2.777146100997924805e-01,-3.586676120758056086e-01,-3.848075866699218750e-01,1.235127449035629786e-03,-2.605390548706060586e-02,-3.540085554122924805e-01,-1.290274858474731168e-01,-1.546906232833862582e-01,2.389747329917655705e+00
-2.760486602783203680e-01,-3.624362945556640070e-01,-3.829002380371093750e-01,1.430511474609375000e-03,-2.241134643554687500e-02,-3.538265228271484375e-01,-1.296863555908203403e-01,-1.549987792968749722e-01,-6.689502045962854027e+00
-2.725614309310913641e-01,-3.661456108093261164e-01,-3.824234008789062500e-01,9.536743164062500000e-04,-2.263343334197995965e-02,-3.524479866027832586e-01,-1.273808479309082864e-01,-1.571015119552612027e-01,-1.187463004501958252e+01
-2.686433792114257812e-01,-3.690719604492187500e-01,-3.832850456237792969e-01,4.061460494995136269e-03,-2.154970169067382119e-02,-3.455982208251952570e-01,-1.213467121124267439e-01,-1.560177803039550781e-01,-2.714435680341199308e+00
-2.542150020599365234e-01,-3.626877069473266602e-01,-3.812843561172485352e-01,1.452445983886720485e-02,-1.487672328948972875e-02,-3.274965286254882812e-01,-1.156747341156005721e-01,-1.536816358566284180e-01,-8.198679623934591376e+00
-1.789617538452150380e-01,-3.434123992919922430e-01,-3.529386520385742743e-01,5.025482177734366673e-02,2.726650238037099314e-02,-2.762074470520020641e-01,-8.325958251953133327e-02,-1.296234130859375555e-01,9.959935800327296418e-01
